elevation_meters,elevation_factor,rain_intensity_mm_hr,cumulative_rainfall_3h_mm,soil_saturation_percent,drainage_capacity_m3s,drainage_saturation_percent,current_water_level_cm,water_level_rise_rate_10m,future_water_level_15m_cm,future_water_level_30m_cm,future_water_level_60m_cm,is_anomaly,risk_class,risk_label
568.1,0.393,36.0,72.9,61.3,12.4,100.0,29.4,4.73,36.8,44.1,58.4,0,3,CRITICAL
556.2,0.67,15.9,68.9,62.8,20.2,86.5,29.8,4.61,36.7,43.1,57.9,0,3,CRITICAL
552.8,0.749,15.7,71.2,62.7,23.8,72.4,26.0,-0.04,25.6,25.5,26.9,0,2,HIGH
565.7,0.449,84.2,158.5,100.0,19.6,100.0,28.9,9.1,42.4,55.5,80.4,0,3,CRITICAL
562.7,0.519,25.4,97.3,81.1,18.4,100.0,33.8,5.32,41.6,49.1,65.7,0,3,CRITICAL
559.1,0.602,10.5,51.8,64.9,18.5,64.5,21.7,-0.15,21.2,21.3,20.0,0,1,MODERATE
560.8,0.563,22.1,39.1,41.3,18.6,85.9,26.7,3.87,32.1,38.4,48.5,0,3,CRITICAL
580.2,0.112,8.9,41.6,47.6,20.6,36.0,9.5,0.34,10.4,10.3,10.6,0,0,LOW
548.9,0.84,4.7,10.6,27.9,16.5,13.9,12.6,-0.14,12.4,11.5,11.4,0,0,LOW
552.6,0.753,16.4,42.9,42.8,19.0,64.7,26.4,0.04,26.1,25.9,26.2,0,2,HIGH
557.0,0.651,47.4,135.8,100.0,20.4,100.0,31.1,6.07,40.7,48.4,64.8,0,3,CRITICAL
580.0,0.116,47.6,126.1,87.1,22.4,100.0,29.2,4.95,36.6,43.8,57.1,0,3,CRITICAL
564.8,0.47,7.5,29.4,50.8,16.4,40.7,17.8,0.16,18.2,19.1,17.2,0,1,MODERATE
562.3,0.528,13.5,30.1,38.2,23.6,38.2,14.1,0.01,14.0,14.6,15.0,0,1,MODERATE
559.8,0.586,4.3,42.9,50.5,22.8,16.7,11.3,0.26,11.6,11.8,12.1,0,0,LOW
568.6,0.381,97.8,136.5,100.0,11.7,100.0,29.6,10.57,45.2,61.0,91.8,0,3,CRITICAL
546.8,0.888,71.5,194.5,100.0,18.6,100.0,35.9,8.79,48.6,62.5,87.8,0,3,CRITICAL
550.3,0.807,18.9,56.3,65.7,13.1,100.0,36.8,5.5,44.9,53.6,68.0,0,3,CRITICAL
574.1,0.253,29.4,37.5,46.3,10.3,100.0,26.9,4.68,33.4,40.8,54.8,0,3,CRITICAL
555.8,0.679,22.6,93.1,72.5,22.2,100.0,34.0,4.24,40.8,47.5,58.3,0,3,CRITICAL
554.3,0.714,16.2,74.3,62.2,12.0,100.0,35.8,4.83,43.1,49.8,62.6,0,3,CRITICAL
554.1,0.719,1.0,15.0,37.1,12.5,5.2,8.9,-0.36,8.1,8.4,8.5,0,0,LOW
563.8,0.493,10.9,35.2,39.8,15.6,48.7,17.2,-0.02,17.7,17.3,18.5,0,1,MODERATE
567.4,0.409,20.2,81.7,79.9,14.5,100.0,31.5,4.57,38.2,45.7,58.5,0,3,CRITICAL
544.9,0.933,20.4,70.9,61.7,22.2,99.2,37.9,4.9,45.0,52.1,65.7,0,3,CRITICAL
552.2,0.763,8.4,19.1,31.0,15.6,29.2,16.3,-0.14,16.5,16.6,15.6,0,1,MODERATE
563.3,0.505,51.2,101.6,88.6,21.8,100.0,32.1,6.56,41.9,52.2,71.1,0,3,CRITICAL
547.4,0.874,3.3,22.6,50.1,21.2,13.6,15.6,0.12,15.7,15.2,16.8,0,1,MODERATE
556.8,0.656,12.5,21.0,40.6,10.4,85.4,32.0,3.6,37.0,42.8,53.6,0,3,CRITICAL
577.6,0.172,21.1,52.8,63.4,10.6,100.0,26.6,3.24,31.2,35.9,46.3,0,3,CRITICAL
567.3,0.412,21.5,57.6,50.6,23.3,81.7,25.5,3.73,30.8,36.4,47.7,0,3,CRITICAL
572.9,0.281,18.8,70.6,59.3,11.9,100.0,29.7,3.31,34.9,39.6,50.4,0,3,CRITICAL
583.3,0.04,5.8,30.2,52.8,17.8,30.1,9.0,-0.08,9.1,8.0,7.9,0,0,LOW
577.9,0.165,3.1,10.3,33.6,18.4,9.9,5.9,-0.16,5.2,4.9,6.5,0,0,LOW
552.3,0.76,18.2,54.7,54.2,23.2,74.4,27.6,0.38,27.8,29.6,28.8,0,2,HIGH
567.2,0.414,16.5,38.3,41.8,23.6,51.1,21.3,0.24,21.5,22.2,21.1,0,2,HIGH
547.5,0.872,3.6,35.4,46.3,18.5,15.8,17.5,0.21,17.9,18.6,20.1,0,1,MODERATE
566.9,0.421,22.0,66.9,64.9,22.4,100.0,31.8,4.8,39.2,45.4,59.4,0,3,CRITICAL
551.7,0.774,10.9,38.9,40.5,20.6,37.5,19.0,0.34,20.0,19.4,20.4,0,1,MODERATE
566.2,0.437,19.8,36.3,42.9,24.1,61.7,19.5,0.16,19.8,20.4,18.7,0,1,MODERATE
563.0,0.512,32.7,54.2,59.2,18.6,100.0,32.2,5.03,39.7,47.7,59.6,0,3,CRITICAL
564.5,0.477,3.3,16.5,36.0,16.3,12.8,7.8,-0.22,7.4,6.8,6.4,0,0,LOW
569.6,0.358,0.3,18.7,37.2,21.0,0.9,3.5,-0.03,3.3,2.5,4.4,0,0,LOW
579.8,0.121,27.2,97.5,73.1,21.2,100.0,27.3,3.01,32.1,35.9,44.8,0,3,CRITICAL
572.5,0.291,16.9,56.3,55.8,21.2,77.8,22.9,3.6,28.0,33.4,43.5,0,2,HIGH
547.0,0.884,21.6,73.8,57.2,13.6,100.0,39.5,4.44,46.5,53.5,65.9,0,3,CRITICAL
573.0,0.279,32.8,83.3,69.9,12.1,100.0,26.8,4.32,33.7,40.7,53.2,0,3,CRITICAL
572.5,0.291,29.2,76.6,68.4,11.2,100.0,29.4,4.47,36.4,42.2,54.9,0,3,CRITICAL
558.6,0.614,58.4,117.5,97.5,14.6,100.0,31.4,6.82,41.4,51.7,72.2,0,3,CRITICAL
567.0,0.419,13.8,23.1,35.6,20.3,42.4,17.3,0.31,17.9,18.4,20.9,0,1,MODERATE
543.3,0.97,12.1,33.3,43.6,20.3,45.5,25.0,-0.09,24.6,25.2,25.3,0,2,HIGH
547.4,0.874,9.3,59.5,56.4,16.8,54.6,22.7,0.16,22.5,23.8,24.6,0,2,HIGH
552.7,0.751,3.0,25.4,43.8,16.8,13.7,10.8,0.08,11.2,10.7,10.5,0,0,LOW
578.7,0.147,15.3,47.2,45.0,15.3,78.7,24.2,2.99,28.7,33.2,43.0,0,2,HIGH
581.1,0.091,5.8,18.3,31.6,18.8,17.1,6.0,-0.04,6.0,5.4,6.6,0,0,LOW
559.6,0.591,45.8,97.3,75.6,17.6,100.0,36.1,7.08,46.9,57.9,76.8,0,3,CRITICAL
578.1,0.16,15.8,61.8,65.1,18.5,97.3,29.1,3.5,34.8,39.7,49.6,0,3,CRITICAL
553.3,0.737,16.2,47.2,60.6,22.2,77.4,30.6,4.12,36.8,43.6,54.2,0,3,CRITICAL
559.0,0.605,7.9,28.1,44.9,22.7,27.3,14.1,-0.04,14.3,14.9,15.4,0,1,MODERATE
572.4,0.293,1.0,5.7,30.2,15.2,3.5,4.8,-0.11,4.3,5.4,4.4,0,0,LOW
570.0,0.349,0.6,32.0,55.2,21.4,2.7,7.4,-0.16,6.7,6.2,7.5,0,0,LOW
545.7,0.914,9.9,23.2,39.3,18.4,37.0,20.2,-0.06,19.6,20.1,20.0,0,1,MODERATE
584.8,0.005,1.6,3.1,24.3,23.5,2.9,4.2,0.19,4.7,4.9,5.5,0,0,LOW
582.6,0.056,16.8,54.7,58.9,16.4,100.0,28.8,2.63,32.5,36.0,42.3,0,3,CRITICAL
569.8,0.353,38.3,90.6,75.4,24.8,100.0,29.5,5.08,36.6,45.0,59.2,0,3,CRITICAL
572.0,0.302,38.6,94.2,73.6,22.1,100.0,31.7,5.61,40.2,48.5,62.6,0,3,CRITICAL
553.2,0.74,19.4,56.7,53.2,15.9,100.0,36.2,3.91,42.5,48.9,58.1,0,3,CRITICAL
560.3,0.574,4.3,30.2,50.0,13.6,27.7,15.8,0.14,16.0,16.2,16.7,0,1,MODERATE
544.5,0.942,35.8,60.7,52.2,24.5,100.0,39.1,6.35,49.0,57.4,75.1,0,3,CRITICAL
563.3,0.505,39.1,80.7,61.0,14.9,100.0,29.4,4.91,36.4,43.7,56.5,0,3,CRITICAL
555.6,0.684,3.9,40.3,40.4,10.4,26.5,18.3,0.08,18.9,19.4,18.6,0,1,MODERATE
564.3,0.481,24.1,75.4,66.5,21.4,100.0,30.2,4.1,36.3,42.0,53.6,0,3,CRITICAL
566.6,0.428,6.1,40.8,41.0,19.1,22.9,9.5,-0.21,9.2,9.8,7.8,0,0,LOW
544.9,0.933,29.2,49.6,64.0,15.3,100.0,34.9,6.16,44.3,53.7,71.4,0,3,CRITICAL
557.4,0.642,106.1,142.3,100.0,19.8,100.0,31.9,11.12,48.4,65.8,96.7,0,3,CRITICAL
549.1,0.835,0.5,3.6,25.4,18.5,1.2,12.0,0.05,12.2,12.6,11.3,0,0,LOW
575.2,0.228,41.0,87.1,72.5,16.3,100.0,28.5,5.63,36.5,45.7,62.3,0,3,CRITICAL
578.2,0.158,17.5,73.2,74.5,22.6,100.0,30.3,3.47,35.8,39.7,49.4,0,3,CRITICAL
568.3,0.388,65.3,202.1,100.0,14.3,100.0,31.7,7.67,42.7,53.9,75.1,0,3,CRITICAL
552.3,0.76,11.3,48.8,48.5,19.4,49.4,23.6,0.09,23.2,23.6,23.7,0,2,HIGH
563.9,0.491,33.8,106.9,80.4,14.6,100.0,29.4,4.92,36.5,44.8,56.5,0,3,CRITICAL
576.9,0.188,1.2,4.7,31.1,16.7,3.9,6.3,-0.08,6.3,7.0,6.9,0,0,LOW
577.0,0.186,7.4,39.8,55.2,23.1,30.9,8.3,-0.16,8.5,8.8,6.7,0,0,LOW
560.8,0.563,1.2,21.6,45.8,12.8,7.5,10.7,-0.37,10.1,9.3,8.5,0,0,LOW
562.7,0.519,66.6,169.0,100.0,19.0,100.0,33.2,7.39,44.1,55.9,75.9,0,3,CRITICAL
550.1,0.812,30.6,79.6,68.1,24.2,100.0,36.9,5.12,44.8,51.9,66.4,0,3,CRITICAL
574.9,0.235,34.5,89.8,84.4,14.5,100.0,30.7,5.08,38.4,46.9,59.5,0,3,CRITICAL
573.0,0.279,50.0,150.3,100.0,10.7,100.0,27.0,5.98,36.4,45.5,60.3,0,3,CRITICAL
546.8,0.888,1.6,22.9,36.4,13.5,7.5,15.7,-0.32,15.2,14.3,13.6,0,1,MODERATE
584.7,0.007,8.8,22.1,39.3,23.0,26.3,10.6,-0.22,10.4,9.3,10.2,0,0,LOW
584.7,0.007,1.3,12.3,34.8,20.5,3.9,3.0,-0.08,2.9,2.6,1.6,0,0,LOW
568.9,0.374,4.3,46.3,50.7,20.3,18.8,12.3,0.15,12.6,12.2,13.6,0,0,LOW
580.1,0.114,4.7,37.5,47.8,15.1,26.0,7.8,0.22,8.0,8.4,9.2,0,0,LOW
583.0,0.047,11.4,23.8,42.8,22.4,38.1,9.3,-0.07,9.0,9.4,10.2,0,0,LOW
548.2,0.856,5.6,11.9,36.5,20.1,17.8,17.4,0.14,17.8,18.6,17.8,0,1,MODERATE
582.2,0.065,1.9,15.2,36.0,22.1,5.4,5.8,0.24,6.3,5.6,7.9,0,0,LOW
556.8,0.656,3.3,28.0,49.1,21.3,13.3,13.4,-0.09,12.9,14.1,11.8,0,1,MODERATE
547.3,0.877,2.9,13.5,38.2,14.2,13.7,16.6,0.09,16.4,17.8,16.1,0,1,MODERATE
563.9,0.491,65.1,185.4,100.0,22.8,100.0,30.0,7.3,41.0,52.6,70.9,0,3,CRITICAL
563.6,0.498,25.6,56.7,49.6,18.1,100.0,30.0,4.6,36.9,44.6,55.7,0,3,CRITICAL
553.2,0.74,61.8,110.1,82.0,13.4,100.0,33.1,8.67,46.1,59.0,82.3,0,3,CRITICAL
570.7,0.333,10.4,27.3,53.3,18.7,51.9,19.5,0.38,19.9,19.8,22.9,0,1,MODERATE
563.7,0.495,5.9,40.0,41.8,12.2,35.4,17.2,-0.06,17.1,16.4,17.0,0,1,MODERATE
581.0,0.093,28.8,60.7,62.9,14.5,100.0,26.4,4.06,32.5,39.3,50.1,0,3,CRITICAL
551.1,0.788,7.1,49.1,55.4,12.7,54.2,24.6,0.13,24.6,24.9,26.7,0,2,HIGH
551.2,0.786,6.4,25.7,37.7,22.8,18.5,13.8,-0.25,13.4,13.5,14.0,0,1,MODERATE
548.5,0.849,4.8,21.1,34.7,23.4,12.5,13.2,-0.27,13.1,12.0,13.0,0,0,LOW
563.5,0.5,2.5,30.6,44.0,25.0,7.7,7.4,0.04,7.2,8.5,6.0,0,0,LOW
582.5,0.058,5.3,44.9,44.4,16.2,25.4,9.7,-0.04,10.1,10.5,9.6,0,0,LOW
557.6,0.637,7.9,16.4,43.2,18.0,33.2,15.9,0.13,16.5,17.2,15.4,0,1,MODERATE
580.5,0.105,20.2,66.2,55.2,10.0,100.0,26.1,3.02,30.2,35.6,44.6,0,3,CRITICAL
574.1,0.253,1.2,34.5,40.9,15.8,5.4,3.0,-0.12,2.3,1.8,1.4,0,0,LOW
570.4,0.34,4.3,39.7,52.3,23.6,16.7,10.6,0.22,10.6,10.9,10.3,0,0,LOW
543.0,0.977,29.8,74.0,67.9,14.8,100.0,37.5,6.72,47.9,57.0,75.0,0,3,CRITICAL
557.0,0.651,2.9,44.0,47.5,23.5,10.3,13.0,0.0,12.8,13.5,14.2,0,1,MODERATE
542.6,0.986,7.6,12.8,44.9,20.3,29.4,21.7,0.12,21.8,21.4,23.0,0,1,MODERATE
543.1,0.974,36.0,100.3,70.8,16.4,100.0,37.4,6.19,46.5,56.8,73.9,0,3,CRITICAL
575.4,0.223,3.0,9.2,33.7,21.4,8.3,4.9,0.1,4.6,5.3,6.6,0,0,LOW
565.8,0.447,1.6,32.5,47.8,12.3,10.9,11.0,-0.26,11.1,11.0,8.0,0,0,LOW
575.8,0.214,11.9,38.1,56.2,20.2,57.9,15.9,0.34,16.8,17.0,16.5,0,1,MODERATE
577.1,0.184,6.5,29.3,41.3,10.7,43.9,13.1,-0.24,13.0,13.4,10.4,0,1,MODERATE
574.2,0.251,14.9,41.5,52.8,13.6,100.0,27.5,3.77,33.4,38.5,50.2,0,3,CRITICAL
549.2,0.833,29.3,62.8,54.4,24.6,100.0,36.4,5.68,44.7,52.5,70.8,0,3,CRITICAL
582.8,0.051,2.7,41.0,50.1,15.9,14.9,3.9,0.01,4.0,3.2,4.8,0,0,LOW
574.6,0.242,15.6,37.9,43.4,10.4,100.0,28.4,2.73,32.1,36.7,44.8,0,3,CRITICAL
577.7,0.17,12.7,29.1,40.9,10.3,88.3,28.0,3.07,32.4,37.6,47.1,0,3,CRITICAL
570.4,0.34,2.8,6.0,29.3,18.4,7.8,9.5,-0.06,9.1,8.4,7.5,0,0,LOW
552.9,0.747,17.6,51.3,50.3,11.6,100.0,32.4,3.96,38.8,45.0,53.6,0,3,CRITICAL
550.6,0.8,5.8,25.1,46.1,17.6,26.6,15.9,0.28,16.2,17.1,17.5,0,1,MODERATE
550.9,0.793,12.0,31.2,43.2,15.7,57.8,22.0,-0.08,21.8,22.2,22.5,0,2,HIGH
578.6,0.149,1.5,14.2,30.1,18.4,4.3,4.1,-0.25,3.7,2.8,3.2,0,0,LOW
557.3,0.644,11.1,60.2,63.7,18.8,65.8,23.9,0.01,24.0,24.5,22.6,0,2,HIGH
542.8,0.981,6.6,43.1,48.1,24.6,22.6,17.7,0.15,17.9,18.3,20.2,0,1,MODERATE
582.2,0.065,31.1,77.7,67.4,16.0,100.0,26.9,3.84,32.3,39.1,49.4,0,3,CRITICAL
552.7,0.751,1.1,17.2,34.0,19.1,3.4,13.1,-0.07,13.3,12.3,11.6,0,0,LOW
568.8,0.377,9.8,36.7,45.7,21.1,37.1,17.1,0.03,17.2,17.3,16.7,0,1,MODERATE
549.8,0.819,11.0,60.8,68.0,14.4,90.9,35.7,3.57,40.8,47.0,56.4,0,3,CRITICAL
573.0,0.279,23.2,57.9,63.5,13.0,100.0,31.6,3.73,37.2,42.3,53.6,0,3,CRITICAL
568.5,0.384,15.4,49.4,55.4,19.0,78.6,24.4,3.88,30.7,35.7,46.8,0,3,CRITICAL
561.4,0.549,19.8,46.8,62.0,19.9,100.0,34.2,3.83,39.8,45.1,57.8,0,3,CRITICAL
565.3,0.458,27.0,92.3,84.6,17.8,100.0,33.0,4.25,39.0,46.1,59.3,0,3,CRITICAL
555.5,0.686,35.7,89.7,69.1,17.1,100.0,35.5,5.31,43.1,51.8,66.9,0,3,CRITICAL
563.8,0.493,6.8,47.4,57.2,16.4,41.5,19.8,0.09,19.8,20.1,19.2,0,1,MODERATE
559.6,0.591,13.9,26.3,33.8,18.1,45.4,18.4,0.48,19.5,19.7,22.7,0,1,MODERATE
546.7,0.891,33.0,60.4,59.7,12.4,100.0,38.7,6.2,47.6,57.8,75.9,0,3,CRITICAL
549.1,0.835,81.9,185.0,100.0,18.0,100.0,35.2,10.11,50.1,66.4,94.1,0,3,CRITICAL
568.9,0.374,39.7,98.9,75.3,20.8,100.0,29.6,6.11,39.0,48.7,63.9,0,3,CRITICAL
572.7,0.286,8.4,42.7,45.6,23.5,28.5,9.8,0.09,9.8,9.9,10.3,0,0,LOW
563.2,0.507,3.9,35.5,54.4,13.8,26.9,15.1,0.19,15.2,15.3,14.4,0,1,MODERATE
574.1,0.253,12.1,51.2,53.0,10.7,100.0,27.5,3.39,32.2,38.1,46.5,0,3,CRITICAL
575.3,0.226,24.4,86.3,72.9,18.8,100.0,28.9,3.26,34.0,38.7,49.2,0,3,CRITICAL
574.2,0.251,12.2,38.7,43.5,14.0,66.3,23.6,0.27,24.1,24.9,23.9,0,2,HIGH
579.1,0.137,11.9,50.6,63.7,17.2,77.1,20.1,2.41,23.8,28.1,35.8,0,2,HIGH
561.2,0.553,32.8,109.0,91.2,22.5,100.0,33.9,5.92,43.2,51.1,68.8,0,3,CRITICAL
581.1,0.091,8.1,55.1,54.0,24.6,31.1,11.3,-0.15,11.2,11.0,11.5,0,0,LOW
571.8,0.307,35.4,75.4,64.2,20.7,100.0,26.7,5.05,34.3,42.7,56.7,0,3,CRITICAL
553.1,0.742,9.4,32.1,43.6,21.9,32.7,15.4,-0.14,15.6,14.8,14.2,0,1,MODERATE
563.3,0.505,7.2,31.9,55.9,16.6,42.4,20.6,0.27,21.1,21.8,22.8,0,1,MODERATE
546.4,0.898,10.9,50.2,51.6,16.2,60.8,28.8,-0.0,29.3,28.7,29.1,0,2,HIGH
568.1,0.393,25.9,43.8,52.1,19.4,100.0,30.6,4.63,37.5,43.8,58.8,0,3,CRITICAL
578.5,0.151,2.4,10.3,32.1,13.7,9.8,3.0,0.03,3.5,3.2,2.5,0,0,LOW
555.3,0.691,3.9,42.7,43.9,16.3,18.4,15.8,-0.09,15.6,16.3,14.0,0,1,MODERATE
570.1,0.347,54.5,142.3,91.6,20.4,100.0,27.8,6.79,38.2,47.2,68.3,0,3,CRITICAL
558.9,0.607,3.5,14.9,41.5,23.1,11.0,10.9,-0.27,10.1,10.7,10.0,0,0,LOW
577.1,0.184,15.1,50.7,54.1,24.6,58.1,16.4,-0.1,16.0,16.4,15.0,0,1,MODERATE
569.0,0.372,15.6,62.7,59.6,18.5,88.0,25.8,3.01,30.0,35.8,44.1,0,3,CRITICAL
581.3,0.086,12.1,50.2,52.4,23.3,47.6,12.4,0.42,12.6,13.3,13.8,0,1,MODERATE
547.0,0.884,18.6,65.8,70.0,21.4,100.0,39.1,5.04,46.5,53.9,67.9,0,3,CRITICAL
559.6,0.591,4.7,9.2,24.8,21.0,9.7,11.5,0.28,11.4,13.3,11.9,0,1,MODERATE
582.7,0.053,14.5,34.2,47.0,22.0,54.2,13.9,-0.03,13.5,14.7,14.0,0,1,MODERATE
578.0,0.163,8.4,44.9,51.1,12.6,59.6,20.5,0.1,20.7,21.5,20.2,0,1,MODERATE
560.5,0.57,19.5,50.4,51.9,15.2,100.0,32.0,4.21,38.6,44.8,57.3,0,3,CRITICAL
571.9,0.305,2.7,39.4,43.7,23.2,8.9,5.4,-0.15,4.7,5.9,4.4,0,0,LOW
550.5,0.802,15.2,46.9,60.8,17.9,90.4,30.3,3.82,36.5,41.6,51.2,0,3,CRITICAL
550.5,0.802,3.7,36.6,46.2,20.2,14.8,11.8,-0.24,11.6,11.9,11.4,0,0,LOW
552.7,0.751,5.9,19.8,43.4,13.9,32.2,20.3,-0.01,20.5,20.3,22.0,0,1,MODERATE
542.1,0.998,4.4,34.8,40.8,20.8,15.1,14.2,0.02,14.0,14.8,14.5,0,1,MODERATE
579.8,0.121,3.6,18.0,44.4,24.2,11.6,5.7,0.13,6.3,6.5,7.3,0,0,LOW
547.1,0.881,31.4,60.6,52.5,21.3,100.0,37.2,5.23,44.6,53.6,66.9,0,3,CRITICAL
565.3,0.458,6.1,48.0,50.6,19.8,27.3,16.3,-0.25,15.5,14.6,13.8,0,1,MODERATE
572.6,0.288,47.1,98.2,80.2,21.1,100.0,30.6,6.33,39.9,50.6,68.1,0,3,CRITICAL
556.7,0.658,63.1,169.3,100.0,22.2,100.0,34.4,7.25,45.0,55.4,75.5,0,3,CRITICAL
544.9,0.933,15.2,44.8,48.5,10.3,100.0,35.0,5.0,42.2,50.9,63.2,0,3,CRITICAL
560.5,0.57,2.8,22.2,36.3,17.6,10.1,8.3,0.07,8.6,8.6,10.0,0,0,LOW
559.1,0.602,8.4,30.5,51.4,19.3,39.1,19.9,0.24,20.0,21.4,22.1,0,1,MODERATE
567.7,0.402,28.8,89.2,81.8,12.2,100.0,29.3,3.93,35.5,41.6,51.6,0,3,CRITICAL
583.7,0.03,8.2,43.1,59.0,21.4,39.6,10.6,0.06,11.1,10.8,9.5,0,0,LOW
543.0,0.977,1.6,29.4,51.7,14.5,10.0,17.8,-0.03,18.0,17.3,16.2,0,1,MODERATE
553.6,0.73,14.6,33.9,54.5,20.6,67.6,27.0,0.09,27.4,26.5,26.2,0,2,HIGH
551.7,0.774,33.6,71.6,61.2,20.9,100.0,38.2,6.5,47.8,56.9,74.8,0,3,CRITICAL
546.2,0.902,28.6,78.9,66.7,22.6,100.0,38.5,5.78,47.0,55.6,72.0,0,3,CRITICAL
542.6,0.986,3.5,26.2,44.6,14.7,18.6,20.3,-0.02,20.1,20.5,21.7,0,1,MODERATE
578.1,0.16,20.1,64.8,63.0,18.5,100.0,30.5,2.7,34.2,38.5,45.7,0,3,CRITICAL
558.4,0.619,4.5,21.6,49.1,16.2,23.9,12.3,-0.03,12.4,11.5,11.8,0,0,LOW
552.1,0.765,4.4,29.8,39.5,13.8,22.0,15.9,0.06,16.1,16.6,15.7,0,1,MODERATE
556.6,0.66,37.3,137.3,100.0,21.7,100.0,31.1,6.49,41.1,51.2,70.0,0,3,CRITICAL
580.4,0.107,5.2,40.8,50.3,20.2,22.7,5.1,-0.22,4.6,5.2,2.1,0,0,LOW
574.2,0.251,5.5,35.3,43.0,13.3,31.1,11.0,-0.16,10.4,11.3,10.6,0,0,LOW
572.0,0.302,0.0,1.2,24.9,24.2,0.0,6.0,-0.33,5.5,5.7,5.0,0,0,LOW
583.6,0.033,36.8,120.1,97.8,16.3,100.0,26.3,4.64,33.2,40.5,51.9,0,3,CRITICAL
544.2,0.949,28.3,79.1,77.0,14.4,100.0,37.7,5.9,46.3,55.3,72.1,0,3,CRITICAL
559.0,0.605,17.8,69.6,63.7,20.7,95.9,33.9,4.57,40.9,47.0,62.0,0,3,CRITICAL
582.1,0.067,25.0,48.7,56.2,24.1,100.0,24.6,3.06,29.1,34.3,42.3,0,2,HIGH
575.1,0.23,3.0,15.9,36.9,15.1,12.8,5.0,-0.28,4.9,4.2,2.8,0,0,LOW
546.0,0.907,11.0,40.9,46.6,24.9,36.0,19.2,0.05,19.3,19.5,19.1,0,1,MODERATE
574.9,0.235,7.8,48.8,61.9,12.6,67.1,22.3,0.21,22.9,22.5,22.9,0,2,HIGH
571.6,0.312,1.8,27.7,45.1,15.5,9.2,7.1,-0.01,7.0,7.0,8.4,0,0,LOW
566.8,0.423,12.0,65.9,66.6,12.7,100.0,30.1,2.71,34.3,37.5,47.5,0,3,CRITICAL
555.6,0.684,45.6,118.5,93.5,20.6,100.0,34.0,7.28,44.8,56.8,76.7,0,3,CRITICAL
564.6,0.474,0.7,22.5,46.5,17.8,3.2,7.1,0.04,7.4,6.4,6.3,0,0,LOW
566.7,0.426,6.2,25.2,45.3,24.7,19.9,11.6,0.15,11.4,12.5,11.9,0,0,LOW
560.8,0.563,4.2,31.9,55.2,10.8,37.6,17.9,-0.04,17.8,17.9,16.4,0,1,MODERATE
571.0,0.326,4.9,41.1,48.1,22.5,18.3,8.2,0.27,9.0,9.8,10.4,0,0,LOW
566.5,0.43,43.0,122.5,93.9,22.2,100.0,32.9,5.05,40.5,48.3,60.5,0,3,CRITICAL
543.3,0.97,11.4,34.3,53.5,20.0,53.4,26.6,0.07,26.5,26.5,26.4,0,2,HIGH
556.6,0.66,11.3,41.4,55.8,10.6,100.0,35.1,3.72,40.8,46.8,58.4,0,3,CRITICAL
542.6,0.986,25.7,51.9,51.3,24.1,95.7,36.8,5.75,45.1,53.4,69.0,0,3,CRITICAL
578.9,0.142,3.0,19.6,49.3,20.4,12.7,8.6,-0.09,8.7,7.6,7.3,0,0,LOW
564.2,0.484,12.0,68.8,61.3,16.8,76.6,26.5,2.9,30.7,34.6,42.3,0,2,HIGH
581.1,0.091,10.1,53.2,53.2,24.2,38.9,11.6,0.21,12.1,12.2,11.8,0,0,LOW
580.8,0.098,16.4,45.5,58.7,21.5,78.4,22.0,2.78,25.7,30.7,36.4,0,2,HIGH
572.5,0.291,130.0,302.8,100.0,17.1,100.0,29.4,12.57,48.4,66.5,102.3,0,3,CRITICAL
583.1,0.044,26.4,86.7,83.2,18.9,100.0,26.4,3.12,31.0,36.5,46.2,0,3,CRITICAL
568.0,0.395,9.1,44.9,51.9,21.9,37.7,17.6,0.23,17.9,18.8,17.7,0,1,MODERATE
575.0,0.233,31.6,73.5,69.9,13.7,100.0,31.7,3.69,36.9,43.3,52.7,0,3,CRITICAL
584.5,0.012,3.4,23.9,34.8,15.4,13.4,4.7,0.1,5.2,5.0,4.6,0,0,LOW
542.5,0.988,0.6,32.0,50.9,19.9,2.7,11.6,0.03,11.8,11.3,11.6,0,0,LOW
558.6,0.614,4.1,27.7,47.4,24.1,14.1,10.0,-0.09,9.6,10.1,10.5,0,0,LOW
550.8,0.795,7.5,51.1,47.7,18.6,33.7,17.0,0.33,17.4,17.8,18.2,0,1,MODERATE
551.6,0.777,12.9,34.9,43.8,19.4,51.0,25.1,0.09,25.7,24.8,23.9,0,2,HIGH
570.0,0.349,17.2,32.0,54.5,21.9,74.9,21.2,0.35,21.6,21.4,23.3,0,1,MODERATE
579.4,0.13,43.5,151.8,100.0,10.8,100.0,26.4,5.67,34.5,42.8,59.8,0,3,CRITICAL
574.9,0.235,12.8,41.4,59.3,20.9,63.6,21.2,0.45,22.0,22.8,23.3,0,2,HIGH
548.9,0.84,12.5,68.9,69.8,18.9,80.8,31.8,4.42,38.4,45.0,55.9,0,3,CRITICAL
557.5,0.64,0.9,25.2,48.0,17.1,4.4,12.7,0.03,13.2,12.6,13.8,0,0,LOW
582.0,0.07,0.6,29.2,38.3,22.3,1.8,3.0,-0.36,2.1,1.4,1.9,0,0,LOW
577.5,0.174,14.4,27.3,43.8,12.9,85.6,26.4,2.72,30.1,34.1,43.1,0,2,HIGH
578.3,0.156,10.4,31.6,45.4,20.4,40.5,14.4,0.4,15.0,14.9,17.2,0,1,MODERATE
